timestamp,demo4,is_anomaly
73,9.972549693657676,0.0
74,9.609553926513605,0.0
75,10.009566593197018,0.0
76,9.992157783008171,0.0
77,10.009681211742278,0.0
78,10.104762177540897,0.0
79,9.95253218230248,0.0
80,10.184548166889652,0.0
81,10.29680219202355,0.0
82,10.462633255364793,0.0
83,10.315777713535415,0.0
84,10.338357985394927,0.0
85,10.419313384461478,0.0
86,10.609831745383635,0.0
87,10.598336020948722,0.0
88,10.557872573052943,0.0
89,10.705638316647141,0.0
90,10.705420658505323,0.0
91,10.831786633043219,0.0
92,10.701610412080502,0.0
93,10.773511204506086,0.0
94,10.798987827494713,0.0
95,10.721127318005808,0.0
96,10.923637698942654,0.0
97,10.943861099619689,0.0
98,10.939105092183645,0.0
99,10.933015821907082,0.0
100,10.829804524359785,0.0
101,10.941083560043277,0.0
102,10.957585364148589,0.0
103,10.917212602045248,0.0
104,10.983752467736359,0.0
105,11.039576340933515,0.0
106,11.183931804570651,0.0
107,11.005776853957677,0.0
108,11.003965906619445,0.0
109,10.9575758571153,0.0
110,10.756912255853011,0.0
111,10.92691740804521,0.0
112,10.9134422858318,0.0
113,11.128734786631044,0.0
114,10.835385429836233,0.0
115,10.854294411503604,0.0
116,10.78758989557513,0.0
117,10.638622134709543,0.0
118,10.83182063646219,0.0
119,10.752519205877615,0.0
120,10.714082480116799,0.0
121,10.49969318656059,0.0
122,10.684703006260378,0.0
123,10.356314704965667,0.0
124,10.505697351128644,0.0
125,10.615160559969224,0.0
126,10.244916614279912,0.0
127,10.23411191825038,0.0
128,10.246562183324693,0.0
129,10.13135935084716,0.0
130,9.971177908011393,0.0
131,10.07724010443413,0.0
132,9.908071221302027,0.0
133,10.005533559022592,0.0
134,9.810236403047002,0.0
135,10.00148499912965,0.0
136,9.712962646451485,0.0
137,9.704535865247461,0.0
138,9.764377271052544,0.0
139,9.507221394905452,0.0
140,9.601500948635952,0.0
141,9.659243646938117,0.0
142,9.319041006301042,0.0
143,9.451151789228847,0.0
144,9.413363280611435,0.0
145,9.422174186935656,0.0
146,9.178980722445937,0.0
147,9.131511202819851,0.0
148,9.278952526702394,0.0
149,9.222094726106846,0.0
150,9.185628085582758,0.0
151,9.166051069008605,0.0
152,9.036968048032175,0.0
153,9.104580282157647,0.0
154,9.089941081815955,0.0
155,8.971437433911104,0.0
156,9.214704550628303,0.0
157,9.063827159032781,0.0
158,8.88872934060532,0.0
159,9.068056978140149,0.0
160,8.902618678442398,0.0
161,9.079631128806323,0.0
162,9.120766010510152,0.0
163,8.929957413782223,0.0
164,9.118595428740045,0.0
165,9.07684881567581,0.0
166,9.134128435897743,0.0
167,9.260940682784035,0.0
168,9.068987870710066,0.0
169,9.04327454181407,0.0
170,9.057595214909355,0.0
171,9.09555324817873,0.0
172,9.20260446615646,0.0
173,9.280098389671634,0.0
174,9.311696634960846,0.0
175,9.40704617773378,0.0
176,9.36805729384921,0.0
177,9.556535029247739,0.0
178,9.430995744310989,0.0
179,9.77746761804931,0.0
180,9.617564969688155,0.0
181,9.520232154798553,0.0
182,9.551049942446326,0.0
183,9.759654874011229,0.0
184,9.743239110765044,0.0
185,9.891901805110953,0.0
186,9.923307459912115,0.0
187,9.924573506993001,0.0
188,9.903264438778336,0.0
189,9.89258448790954,0.0
190,10.05540425868122,0.0
191,10.24136691431518,0.0
192,10.232317014894845,0.0
193,10.140849825986274,0.0
194,10.336421544652577,0.0
195,10.410309485261385,0.0
196,10.334894876127274,0.0
197,10.488822301264449,0.0
198,10.527948055444446,0.0
199,10.454862392694162,0.0
200,10.650177050940785,0.0
201,10.713779771725488,0.0
202,10.807237117274626,0.0
203,10.843340629286633,0.0
204,10.636896702220083,0.0
205,10.715143486762788,0.0
206,10.892143049857546,0.0
207,10.921082906086568,0.0
208,10.947533543638789,0.0
209,11.30480311931841,0.0
210,10.997222898625054,0.0
211,11.071332050828381,0.0
212,11.067799477882057,0.0
213,11.04909833913761,0.0
214,10.960891876006048,0.0
215,11.073648327927414,0.0
216,10.922657706439324,0.0
217,10.975296509150903,0.0
218,10.946332507578857,0.0
219,10.99581206795958,0.0
220,11.208734427017065,0.0
221,10.777106722745854,0.0
222,11.015987020976102,0.0
223,10.7666321648926,0.0
224,10.85832961287911,0.0
225,10.989183723411399,0.0
226,10.858708856132287,0.0
227,10.713813142111725,0.0
228,10.716775300177042,0.0
229,10.820499649752701,0.0
230,10.64136626131933,0.0
231,10.695660843469106,0.0
232,10.636060495993732,0.0
233,10.521841820894052,0.0
234,10.755045242630624,0.0
235,10.555988194336713,0.0
236,10.240475385746738,0.0
237,10.410632626117298,0.0
238,10.27357099831983,0.0
239,10.371684922007056,0.0
240,10.15297891866026,0.0
241,10.165815023033158,0.0
242,10.172286456492065,0.0
243,10.152478572317573,0.0
244,9.889781084653542,0.0
245,9.920237361928901,0.0
246,9.850215639189994,0.0
247,9.776722233635597,0.0
248,9.963443230925762,0.0
249,9.77291008496832,0.0
250,9.552680760262692,0.0
251,9.717924748347599,0.0
252,9.786901559513053,0.0
253,9.627819960676215,0.0
254,9.324021939384568,0.0
255,9.380572214490154,0.0
256,9.510522582153687,0.0
257,9.269841832100962,0.0
258,9.343845687879172,0.0
259,9.337989414369986,0.0
260,9.131225211075249,0.0
261,9.183803303282195,0.0
262,8.834019658274265,0.0
263,9.026750751485014,0.0
264,9.077719633069016,0.0
265,8.954811465780573,0.0
266,9.222344341619495,0.0
267,8.898567142655141,0.0
268,8.983074752280274,0.0
269,9.028716724595526,0.0
270,9.151435042122692,0.0
271,8.858514387221739,0.0
272,9.116354116374424,0.0
273,9.002148935579921,0.0
274,8.907209974399041,0.0
275,9.058940374073368,0.0
276,9.043115941125896,0.0
277,8.976745965625007,0.0
278,9.060340561991753,0.0
279,9.034404430923098,0.0
280,9.106784019589025,0.0
281,9.186992020814852,0.0
282,9.307497613103724,0.0
283,9.055913076662181,0.0
284,9.426381333359856,0.0
285,9.053732072980893,0.0
286,9.271991689014449,0.0
287,9.386477297659667,0.0
288,9.398338642594481,0.0
289,9.35254767525775,0.0
290,9.440427406279552,0.0
291,9.460059104955004,0.0
292,9.500088234437962,0.0
293,9.695039886659597,0.0
294,9.698064780010215,0.0
295,9.646419675374487,0.0
296,9.859913784312567,0.0
297,9.855651756041848,0.0
298,9.96172767138149,0.0
299,9.99930071246264,0.0
300,9.909535287077036,0.0
301,9.992537481035532,0.0
302,10.179252750194111,0.0
303,10.22119888140428,0.0
304,10.213205511713543,0.0
305,10.281483857359401,0.0
306,10.451123106244474,0.0
307,10.316786121268207,0.0
308,10.482055094009874,0.0
309,10.457181677405439,0.0
310,10.504184181529526,0.0
311,10.682724139757516,0.0
312,10.70047727836257,0.0
313,10.74242876206594,0.0
314,10.832684865026911,0.0
315,10.743084213071933,0.0
316,10.845691228091159,0.0
317,10.780531569981942,0.0
318,10.875480082324838,0.0
319,10.858897961084832,0.0
320,10.90771340164332,0.0
321,10.980801522973334,0.0
322,10.859832916997071,0.0
323,11.168295846826586,0.0
324,10.872835652258315,0.0
325,10.86333162715019,0.0
326,11.10877185458682,0.0
327,11.077208626719939,0.0
328,11.06239122897296,0.0
329,11.061599885110189,0.0
330,10.9931797656674,0.0
331,10.897184877018603,0.0
332,10.983887016662123,0.0
333,10.894910422859027,0.0
334,11.043425490786866,0.0
335,10.911514253702194,0.0
336,10.821058349260758,0.0
337,10.846010411736348,0.0
338,10.891216136354055,0.0
339,10.762646535161766,0.0
340,10.703312329331109,0.0
341,10.77394335304897,0.0
342,10.73574974098868,0.0
343,10.619996153440091,0.0
344,10.580910770092036,0.0
345,10.606564932695548,0.0
346,10.392058752708435,0.0
347,10.347936459455584,0.0
348,10.367114289486269,0.0
349,10.366506770017718,0.0
350,10.366612946330848,0.0
351,10.429671329777122,0.0
352,10.313626216221527,0.0
353,10.156872989046583,0.0
354,10.115427128721276,0.0
355,9.961168033065121,0.0
356,10.003468346553976,0.0
357,9.920335725336349,0.0
358,9.925515433445463,0.0
359,9.754898846679978,0.0
360,9.83444658798053,0.0
361,9.881361099648094,0.0
362,9.663643226721032,0.0
363,9.662147994037646,0.0
364,9.639639902552975,0.0
365,9.480505040287944,0.0
366,9.494548360722373,0.0
367,9.426573597883287,0.0
368,9.390067971763585,0.0
369,9.259937979644569,0.0
370,9.298716844412727,0.0
371,9.307309898847956,0.0
372,9.366208161310897,0.0
373,9.283058844891777,0.0
374,9.371049210643848,0.0
375,9.050255591851677,0.0
376,9.188232533600306,0.0
377,9.09617742151622,0.0
378,9.276571859949149,0.0
379,8.959479488745693,0.0
380,8.94207874277943,0.0
381,8.954922057543502,0.0
382,8.794386187094128,0.0
383,8.949244213684759,0.0
384,8.924095540757197,0.0
385,9.01638811728771,0.0
386,9.040010886664554,0.0
387,9.2010714056443,0.0
388,9.11922421379701,0.0
389,8.980293647320725,0.0
390,8.964975914451335,0.0
391,9.123820813496886,0.0
392,8.96533281298894,0.0
393,9.306073359671554,0.0
394,9.26920638464651,0.0
395,9.135353957436928,0.0
396,9.044543774644476,0.0
397,9.387300900572555,0.0
398,9.278873235845314,0.0
399,9.454758494330374,0.0
400,9.21429174388838,0.0
401,9.358527934261193,0.0
402,9.465553072206612,0.0
403,9.517975651455739,0.0
404,9.518053533038874,0.0
405,9.676504301722641,0.0
406,9.559832038047583,0.0
407,9.705781423161996,0.0
408,9.786356407632857,0.0
409,9.880789267083479,0.0
410,9.95606312094325,0.0
411,9.828356333216362,0.0
412,9.843514501276275,0.0
413,10.180808662516164,0.0
414,10.142220318351013,0.0
415,10.089744790587257,0.0
416,10.374794556599879,0.0
417,10.28564055652729,0.0
418,10.445532977301715,0.0
419,10.386853038071841,0.0
420,10.637476264619828,0.0
421,10.65687654930307,0.0
422,10.504870396366949,0.0
423,10.673679026952449,0.0
424,10.68599810271077,0.0
425,10.801304099114308,0.0
426,10.608835466928342,0.0
427,10.812597433481757,0.0
428,10.886154988861156,0.0
429,10.638300182089772,0.0
430,10.727144514466755,0.0
431,10.670179417085494,0.0
432,10.873040038159635,0.0
433,10.994777313094469,0.0
434,11.093392834340449,0.0
435,10.967728884778149,0.0
436,11.137317398809504,0.0
437,10.847511753803467,0.0
438,10.82314446123402,0.0
439,10.992758407545692,0.0
440,11.03840464113383,0.0
441,10.995262677816322,0.0
442,10.787175755584295,0.0
443,10.977264063570745,0.0
444,10.844877908380315,0.0
445,11.028367783929628,0.0
446,10.98110677770887,0.0
447,10.830529570442753,0.0
448,10.850288420171585,0.0
449,10.770070262913435,0.0
450,10.841280074258322,0.0
451,10.911948072744257,0.0
452,10.684174617165683,0.0
453,10.796998920956302,0.0
454,10.655063134868614,0.0
455,10.588065145839755,0.0
456,10.613810185738767,0.0
457,10.476182023174028,0.0
458,10.477707780431539,0.0
459,10.364971735288602,0.0
460,10.631391437944515,0.0
461,10.387234307651699,0.0
462,10.2613154161881,0.0
463,10.29922212780143,0.0
464,10.212252114201616,0.0
465,10.146344570086532,0.0
466,10.174284073816198,0.0
467,10.132688418250586,0.0
468,9.947778372884345,0.0
469,9.88713489352492,0.0
470,9.861273968166758,0.0
471,9.602999884002678,0.0
472,9.626611346908138,0.0
473,9.860455414272181,0.0
474,9.834772664001516,0.0
475,9.592919111095647,0.0
476,9.624229424093675,0.0
477,9.547815425131573,0.0
478,9.776218017335747,0.0
479,9.533602176858174,0.0
480,9.363989997284847,0.0
481,9.238328461771767,0.0
482,9.13243747177947,0.0
483,9.274855470638048,0.0
484,9.14264997947891,0.0
485,9.042298710938175,0.0
486,9.088675278679638,0.0
487,9.016653989622593,0.0
488,9.267756788714095,0.0
489,9.164279234262079,0.0
490,9.055301667048694,0.0
491,9.187051125749296,0.0
492,9.032779129162325,0.0
493,8.927971428232105,0.0
494,9.158576247709577,0.0
495,9.0554499678504,0.0
496,8.896275427877024,0.0
497,8.982558123609794,0.0
498,8.918767966449897,0.0
499,8.875918543138335,0.0
500,9.117791126195169,0.0
501,9.230161441132434,0.0
502,8.916436717407187,0.0
503,9.132637591247244,0.0
504,9.03423393247388,0.0
505,9.076381165705861,0.0
506,9.094406540970537,0.0
507,9.098465836036784,0.0
508,9.223504438810966,0.0
509,9.171806551253455,0.0
510,9.320544239483814,0.0
511,9.329297833055943,0.0
512,9.353347391317184,0.0
513,9.331368609698817,0.0
514,9.41115143090782,0.0
515,9.592744925910836,0.0
516,9.61719598244061,0.0
517,9.520611197051752,0.0
518,9.680764886172044,0.0
519,9.799472468204042,0.0
520,9.611763916054803,0.0
521,9.88810842488275,0.0
522,9.823101752505112,0.0
523,10.002364317087588,0.0
524,9.925091194882935,0.0
525,9.877037095650817,0.0
526,9.950698002440054,0.0
527,10.173830208306109,0.0
528,10.250030866044389,0.0
529,10.187957876377714,0.0
530,10.39570253897604,0.0
531,10.218099446529868,0.0
532,10.428840906783734,0.0
533,10.36417265841967,0.0
534,10.46838702396567,0.0
535,10.584925647366122,0.0
536,10.538931500143619,0.0
537,10.629335131513884,0.0
538,10.809133695541535,0.0
539,10.689296552167521,0.0
540,10.866682621052592,0.0
541,10.703802907796376,0.0
542,10.900840648350702,0.0
543,11.020432233899323,0.0
544,10.654765034701269,0.0
545,10.845052210919478,0.0
546,11.002347461405597,0.0
547,10.941257785179042,0.0
548,11.012569229859082,0.0
549,10.925874913363433,0.0
550,11.002643582487632,0.0
551,10.982996137211341,0.0
552,11.116774980595327,0.0
553,11.023720914184402,0.0
554,11.027175706250173,0.0
555,10.944234232283579,0.0
556,10.925562860508359,0.0
557,10.916899253062965,0.0
558,10.98240655272057,0.0
559,10.880698009938449,0.0
560,10.928701453032758,0.0
561,11.081356644697394,0.0
562,10.932268351649185,0.0
563,10.781229869588365,0.0
564,10.90006567827293,0.0
565,10.70279131018765,0.0
566,10.501097973281654,0.0
567,10.56319229501657,0.0
568,10.433920053767519,0.0
569,10.540889530316843,0.0
570,10.531109320479013,0.0
571,10.64847016543161,0.0
572,10.46356310239883,0.0
573,10.3576466271348,0.0
574,10.409987619971702,0.0
575,10.052393430532096,0.0
576,10.242666532376607,0.0
577,10.24109933982151,0.0
578,9.960545156905972,0.0
579,10.166828580804408,0.0
580,10.03018693917575,0.0
581,9.898704169669527,0.0
582,9.947595128378925,0.0
583,10.055834710352018,0.0
584,9.791940070496361,0.0
585,9.74427639716416,0.0
586,9.620103104588019,0.0
587,9.52869188015798,0.0
588,9.64556427641256,0.0
589,9.42715509803831,0.0
590,9.4716881083828,0.0
591,9.370220934849396,0.0
592,9.42117370435548,0.0
593,9.36390570029901,0.0
594,9.393666634163836,0.0
595,9.200521541657208,0.0
596,9.18850458178628,0.0
597,9.08405647875326,0.0
598,9.106521921284804,0.0
599,9.160374934457405,0.0
600,9.172801815200005,0.0
601,8.982189399287964,0.0
602,9.141585927003497,0.0
603,9.173387275335033,0.0
604,9.065396825817379,0.0
605,9.201037842313356,0.0
606,8.928393045004071,0.0
607,8.876852880155425,0.0
608,8.822139425636578,0.0
609,9.151459814054473,0.0
610,9.072280903269325,0.0
611,9.009404128081162,0.0
612,9.054181438591122,0.0
613,8.927926016280042,0.0
614,9.302363801289214,0.0
615,9.090993187974819,0.0
616,9.112197892436704,0.0
617,9.199854235046791,0.0
618,9.204147489044608,0.0
619,9.209863147734062,0.0
620,9.142415639360037,0.0
621,9.30505132759399,0.0
622,9.484886593802807,0.0
623,9.472221856763218,0.0
624,9.54008110644003,0.0
625,9.37467460382,0.0
626,9.373678657832668,0.0
627,9.508565060922662,0.0
628,9.576729670260868,0.0
629,9.731940984279,0.0
630,9.505829406896714,0.0
631,9.881608732430166,0.0
632,9.767285717727384,0.0
633,9.795514673564238,0.0
634,9.792618417755389,0.0
635,9.784303794123968,0.0
636,10.088225332536442,0.0
637,10.069340267494411,0.0
638,9.988917196904616,0.0
639,10.043938696523924,0.0
640,10.194854883321588,0.0
641,10.44960252186166,0.0
642,10.310117498613215,0.0
643,10.238079669603575,0.0
644,10.414913211395115,0.0
645,10.461923946377656,0.0
646,10.267675031424933,0.0
647,10.578408439136576,0.0
648,10.605379106355619,0.0
649,10.740747595107539,0.0
650,10.896562334632563,0.0
651,10.862620626396815,0.0
652,10.759009614419972,0.0
653,10.708703989923984,0.0
654,11.107568973672963,0.0
655,10.884352277013237,0.0
656,10.90525298435691,0.0
657,10.92402922390704,0.0
658,10.965912790151558,0.0
659,10.948349804136503,0.0
660,10.91906756438241,0.0
661,10.93231917637607,0.0
662,10.99119112580392,0.0
663,10.944451925099367,0.0
664,10.92869070359503,0.0
665,11.008648393748324,0.0
666,10.967393154749809,0.0
667,11.135047212358447,0.0
668,10.70820547365644,0.0
669,11.068040932719281,0.0
670,11.066065222811588,0.0
671,10.713717730162372,0.0
672,10.863485915201757,0.0
673,10.834479802366184,0.0
674,10.701995561666521,0.0
675,10.733432520492904,0.0
676,10.666068033650589,0.0
677,10.915815470918128,0.0
678,10.79528557758565,0.0
679,10.787791539206147,0.0
680,10.689639950345608,0.0
681,10.459458705686739,0.0
682,10.472999551766168,0.0
683,10.525821101319483,0.0
684,10.304600333493708,0.0
685,10.44669759462419,0.0
686,10.298767020095758,0.0
687,10.231702188522815,0.0
688,10.285816811251841,0.0
689,10.204007133701111,0.0
690,10.067841355980859,0.0
691,10.163900628034352,0.0
692,9.88373985032692,0.0
693,9.99734397077451,0.0
694,9.939167204873792,0.0
695,9.793387658677515,0.0
696,9.801994302656034,0.0
697,9.59003499073835,0.0
698,9.754211934617048,0.0
699,9.591047497979234,0.0
700,9.50622418379136,0.0
701,9.61374730212553,0.0
702,9.390309464616845,0.0
703,9.273494283387317,0.0
704,9.214119411319675,0.0
705,9.38781097241158,0.0
706,9.158714563466352,0.0
707,9.42403177162449,0.0
708,9.004521980004528,0.0
709,9.349003756680172,0.0
710,9.169688800211702,0.0
711,9.110827366107833,0.0
712,9.040689585358017,0.0
713,9.112628886271901,0.0
714,9.049407337546272,0.0
715,9.146939863140707,0.0
716,9.034506823104238,0.0
717,9.02766675127037,0.0
718,8.968938923020696,0.0
719,8.995403319347991,0.0
720,9.030823205223694,0.0
721,8.831122068523808,0.0
722,8.872560374034094,0.0
723,9.090072952525194,0.0
724,9.044301966945783,0.0
725,9.023351085707787,0.0
726,9.061146130350028,0.0
727,9.114578238576101,0.0
728,9.049260796891208,0.0
729,9.051648572219246,0.0
730,9.178048747090967,0.0
731,9.092263689147593,0.0
732,9.265114873092937,0.0
733,9.090664029118175,0.0
734,9.40279948159565,0.0
735,9.388311168077106,0.0
736,9.409898155509714,0.0
737,9.52774804758052,0.0
738,9.643007797500228,0.0
739,9.626528367962509,0.0
740,9.391131321364492,0.0
741,9.49872686070323,0.0
742,9.616844780324199,0.0
743,9.735588223400084,0.0
744,9.839238848373785,0.0
745,9.77006203774062,0.0
746,9.916972400169985,0.0
747,9.878737191945282,0.0
748,9.949247538269386,0.0
749,9.925824275387285,0.0
750,10.030048624510174,0.0
751,10.042699474699148,0.0
752,10.135216157642917,0.0
753,10.392369677139488,0.0
754,10.24536330657599,0.0
755,10.655766849332558,0.0
756,10.492849074222944,0.0
757,10.511592073187302,0.0
758,10.455310139607201,0.0
759,10.657509282792784,0.0
760,10.57439582264962,0.0
761,10.686650675598237,0.0
762,10.970823134580638,0.0
763,10.743321390399604,0.0
764,10.90359503751568,0.0
765,10.751605398726563,0.0
766,10.849089757189475,0.0
767,11.057647840290466,0.0
768,10.843075688238978,0.0
769,11.109367897478794,0.0
770,11.018324489306679,0.0
771,10.907743269103971,0.0
772,11.040633966053667,0.0
773,11.08497224522517,0.0
774,11.057109238927499,0.0
775,10.84198232518268,0.0
776,10.927219901391137,0.0
777,10.972959917961035,0.0
778,10.984902942606883,0.0
779,11.045921246702683,0.0
780,10.990031893859506,0.0
781,10.824071645734492,0.0
782,10.977952863786758,0.0
783,10.98035704484328,0.0
784,10.951746318220628,0.0
785,10.9774917042846,0.0
786,10.923712797531927,0.0
787,10.854497800765381,0.0
788,10.767274703930111,0.0
789,10.571466974033454,0.0
790,10.741472717432664,0.0
791,10.678026576450296,0.0
792,10.64109167079975,0.0
793,10.441000484264435,0.0
794,10.413519421397622,0.0
795,10.57824652238789,0.0
796,10.418791739186743,0.0
797,10.439381320854583,0.0
798,10.321377384450653,0.0
799,10.26783176140449,0.0
800,10.304160601799706,0.0
801,10.103541092974652,0.0
802,10.109082144821432,0.0
803,9.997253622494803,0.0
804,9.943905609473468,0.0
805,9.900351942720674,0.0
806,9.897613016930341,0.0
807,9.772047861639884,0.0
808,9.890588820205062,0.0
809,9.621383373729723,0.0
810,9.638898928020012,0.0
811,9.561433876260162,0.0
812,9.699168970852176,0.0
813,9.524594663077465,0.0
814,9.560151513867915,0.0
815,9.262149922452494,0.0
816,9.39300667415812,0.0
817,9.412857115073248,0.0
818,9.291845143308352,0.0
819,9.352144720132003,0.0
820,9.158224801446645,0.0
821,9.317734686409967,0.0
822,9.37612984575063,0.0
823,9.082086353656708,0.0
824,9.048728033334495,0.0
825,9.216381769773736,0.0
826,9.20969259347991,0.0
827,8.983129290082145,0.0
828,8.980115804468172,0.0
829,8.983756344235774,0.0
830,8.870403336379155,0.0
831,8.90903236698114,0.0
832,8.899680699419953,0.0
833,8.925662803840552,0.0
834,9.004465028099043,0.0
835,9.039971817527697,0.0
836,9.183315941451923,0.0
837,8.943207842303392,0.0
838,9.159268085243317,0.0
839,9.060188742664815,0.0
840,9.100286834353618,0.0
841,9.199180025201148,0.0
842,9.04862664960287,0.0
843,9.230984499458957,0.0
844,9.243776977675484,0.0
845,9.31320032140661,0.0
846,9.332014677877904,0.0
847,9.589966293048908,0.0
848,9.324066341227171,0.0
849,9.380073539286688,0.0
850,9.417978073831499,0.0
851,9.473500837369924,0.0
852,9.51555016541937,0.0
853,9.749756465511457,0.0
854,9.825634299363344,0.0
855,9.680235292929396,0.0
856,9.708628114603227,0.0
857,9.894214787344245,0.0
858,9.847542339193824,0.0
859,10.022055613127236,0.0
860,10.035182455319237,0.0
861,9.919396546703254,0.0
862,10.28157866315411,0.0
863,10.361873476358525,0.0
864,10.17589004774486,0.0
865,10.252534680494549,0.0
866,10.373109432046414,0.0
867,10.430101082155925,0.0
868,10.513392531625477,0.0
869,10.698031125757282,0.0
870,10.527222501424648,0.0
871,10.51127708954197,0.0
872,10.497501981224703,0.0
873,10.60466582144289,0.0
874,10.714635520683064,0.0
875,10.935331236490388,0.0
876,10.739659888319968,0.0
877,10.846851717981414,0.0
878,10.853284732110833,0.0
879,11.001526685411749,0.0
880,11.160359705284328,0.0
881,10.876698752444286,0.0
882,10.90003122034833,0.0
883,11.06959069129604,0.0
884,11.046522053365198,0.0
885,11.173079339539601,0.0
886,11.053762782599035,0.0
887,10.963265832304955,0.0
888,11.058937269671581,0.0
889,11.108268425445665,0.0
890,11.073829896222213,0.0
891,11.033767718362006,0.0
892,11.07786899067682,0.0
893,11.073232159027567,0.0
894,11.076606393692265,0.0
895,10.982392632980577,0.0
896,10.877049995852142,0.0
897,10.881857206349006,0.0
898,10.958528379710472,0.0
899,10.72423551961601,0.0
900,10.80830864475128,0.0
901,10.695188949708923,0.0
902,10.698164445523073,0.0
903,10.781711514592303,0.0
904,10.629492353472532,0.0
905,10.56961898505149,0.0
906,10.38180243677867,0.0
907,10.543594646103855,0.0
908,10.48322128571678,0.0
909,10.583382734919086,0.0
910,10.283507284943106,0.0
911,10.28243771603249,0.0
912,10.230877753770182,0.0
913,10.308452527603157,0.0
914,10.085470602060267,0.0
915,10.066895930559188,0.0
916,10.043654187373486,0.0
917,9.945450198728214,0.0
918,9.826301352293514,0.0
919,9.834915776599912,0.0
920,9.368013329726134,1.0
921,9.103896162097222,1.0
922,9.166666826360293,1.0
923,9.031272130322877,1.0
924,9.169959528564897,1.0
925,8.848723286615517,1.0
926,8.89730905486411,1.0
927,8.944804580539836,1.0
928,9.019386151609865,1.0
929,8.814016705249957,1.0
930,8.72497048741482,1.0
931,8.930771935703305,1.0
932,8.562406917962498,1.0
933,8.454377773890736,1.0
934,8.687911679330853,1.0
935,8.566054102867994,1.0
936,8.489270084518656,1.0
937,8.640225751836146,1.0
938,8.574699148678077,1.0
939,8.477832504047793,1.0
940,8.393174198600741,1.0
941,8.598498698033776,1.0
942,8.569436821544103,1.0
943,8.49079980787764,1.0
944,8.684830392369996,1.0
945,8.395757857832509,1.0
946,8.35595561113386,1.0
947,8.448183175424115,1.0
948,8.524777360247343,1.0
949,8.568690320947242,1.0
950,8.538264291674347,1.0
951,8.618579250917907,1.0
952,8.482093751477485,1.0
953,8.778311081979606,1.0
954,8.655135289456902,1.0
955,8.807131948956773,1.0
956,8.764262040211705,1.0
957,8.812678169013097,1.0
958,8.863302494223708,1.0
959,8.892605217540103,1.0
960,8.955670120976029,1.0
961,9.069794206762296,1.0
962,9.003786499798675,1.0
963,9.103915612347526,1.0
964,9.07439392846245,1.0
965,9.779044234931096,1.0
966,9.62020826320208,0.0
967,9.921740068195321,0.0
968,9.792242800716629,0.0
969,9.708435618801913,0.0
970,9.920045966329614,0.0
971,9.895145043570897,0.0
972,10.103445042451897,0.0
973,10.010187701861112,0.0
974,10.08666343537169,0.0
975,9.997745732890191,0.0
976,10.196298934829239,0.0
977,10.053210366976941,0.0
978,10.19034535883044,0.0
979,10.47681562821487,0.0
980,10.530129913235578,0.0
981,10.543448614008632,0.0
982,10.45197992498202,0.0
983,10.589952274415749,0.0
984,10.63853513164626,0.0
985,10.565217816869179,0.0
986,10.871407103758768,0.0
987,10.846544502334224,0.0
988,10.772061950565307,0.0
989,10.829694757999508,0.0
990,10.878086473411788,0.0
991,10.680615648035745,0.0
992,10.884824484746275,0.0
993,10.863231038454149,0.0
994,10.850219890841403,0.0
995,10.938229762832004,0.0
996,11.15902153556397,0.0
