collection_name,dataset_name,Seed,affiliation_f1,affiliation_f1_gt_contamination,roc_vus,pr_vus,fbeta,fbeta_05,fbeta_2,Time fit (s),Time predict (s),Peak memory fit (KiB),Peak memory predict (KiB)
KDD-TSAD,045_UCR_Anomaly_DISTORTEDPowerDemand2,0.0,0.5838311928260114,0.4332497965261405,0.2972785547925364,0.0077911528898048,0.0,0.0,0.0,0.86621,1.21593,11790.94043,23868.66406
KDD-TSAD,046_UCR_Anomaly_DISTORTEDPowerDemand3,0.0,0.607626740470428,0.5766243074130087,0.3317754955584736,0.0032166381103474,0.0,0.0,0.0,1.0866,1.00835,13393.44824,23868.66406
KDD-TSAD,047_UCR_Anomaly_DISTORTEDPowerDemand4,0.0,0.5773276376000949,0.621309278357461,0.498297167434397,0.0044159271893465,0.0,0.0,0.0,0.95559,1.21456,15100.00293,23870.9502
KDD-TSAD,048_UCR_Anomaly_DISTORTEDTkeepFifthMARS,0.0,0.643481146058611,0.5996996718590409,0.3617821710166852,0.0105569346759269,0.0,0.0,0.0,0.79622,0.27861,3298.55762,9049.17969
KDD-TSAD,049_UCR_Anomaly_DISTORTEDTkeepFirstMARS,0.0,0.6159380226395949,0.8326752654207249,0.7522059984633533,0.013816039850396,0.0,0.0,0.0,0.77932,0.50035,3303.65332,9106.55469
KDD-TSAD,050_UCR_Anomaly_DISTORTEDTkeepForthMARS,0.0,0.6501376598859212,0.6326525985949827,0.4903195223784649,0.0133114610813037,0.0,0.0,0.0,0.79506,0.48649,3313.88086,9028.46094
KDD-TSAD,051_UCR_Anomaly_DISTORTEDTkeepSecondMARS,0.0,0.6474811525652616,0.3440901304005895,0.5975386723363011,0.0067142880535201,0.0,0.0,0.0,0.68725,0.32864,3302.57715,9092.21094
KDD-TSAD,052_UCR_Anomaly_DISTORTEDTkeepThirdMARS,0.0,0.6774257098166048,0.5818878011513244,0.7497421210752101,0.0376140913696744,0.0260374288039056,0.0173085244482907,0.0525279054497701,0.78536,0.32955,3317.68945,9028.46094
KDD-TSAD,053_UCR_Anomaly_DISTORTEDWalkingAceleration1,0.0,0.379411306659376,0.259390299722099,0.3093416236771614,0.0284266515305333,0.0,0.0,0.0,0.67892,0.14433,1614.30664,5330.78906
KDD-TSAD,054_UCR_Anomaly_DISTORTEDWalkingAceleration5,0.0,0.9325484914320444,0.9998402234821836,0.9974747267109212,0.9527998421121427,0.1620879120879121,0.1078610603290676,0.3259668508287293,0.77387,0.28182,2573.68359,5330.78906
KDD-TSAD,055_UCR_Anomaly_DISTORTEDapneaecg2,0.0,0.6763715149743593,0.809479587944303,0.8178491073309238,0.1087835868768493,0.052986753311672,0.034074836055034,0.119074365311166,0.75673,1.5008,8424.99512,30397.49219
KDD-TSAD,056_UCR_Anomaly_DISTORTEDapneaecg3,0.0,0.6560982635197334,0.661668404688275,0.476925597702968,0.0040070512166034,0.0,0.0,0.0,0.8312,1.64498,4373.59277,30301.22656
KDD-TSAD,057_UCR_Anomaly_DISTORTEDapneaecg4,0.0,0.6624754387134072,0.6792279752943938,0.405934262501303,0.0026966212115484,0.0,0.0,0.0,0.71358,1.45827,5189.59277,30214.42969
KDD-TSAD,058_UCR_Anomaly_DISTORTEDapneaecg,0.0,0.6526412887525047,0.5377703527951889,0.3979569698794107,0.0022647982427663,0.0,0.0,0.0,0.81735,1.62422,8423.5459,30397.49219
KDD-TSAD,059_UCR_Anomaly_DISTORTEDgait1,0.0,0.6873940329529848,0.6277612758691812,0.5867372120267583,0.0071828603734079,0.0097058823529411,0.0062737642585551,0.0214285714285714,1.20322,2.53469,16605.53809,51306.85938
KDD-TSAD,060_UCR_Anomaly_DISTORTEDgait2,0.0,0.6742030513891948,0.5451068198431912,0.6930891415560569,0.0109449745160448,0.0141176470588235,0.0091254752851711,0.0311688311688311,1.03075,2.47185,18223.51074,51306.85938
KDD-TSAD,061_UCR_Anomaly_DISTORTEDgait3,0.0,0.6776110544782503,0.6891376291330502,0.5828932835706799,0.0258874216413356,0.0346478873239436,0.0231203007518797,0.0691011235955056,1.32394,2.34678,20232.99512,51306.85938
KDD-TSAD,062_UCR_Anomaly_DISTORTEDgaitHunt1,0.0,0.688114525048033,0.7505316379910855,0.6435520444234352,0.0066854658940481,0.0079877112135176,0.0050563982886036,0.0190058479532163,1.20789,1.94343,15398.09668,50517.79688
KDD-TSAD,063_UCR_Anomaly_DISTORTEDgaitHunt2,0.0,0.6801643877750476,0.722645799548631,0.593649155861658,0.0150316909989774,0.0323404255319148,0.0217142857142857,0.0633333333333333,1.18013,2.53149,15398.90918,50517.79688
KDD-TSAD,064_UCR_Anomaly_DISTORTEDgaitHunt3,0.0,0.6887339574407094,0.6881169173288261,0.7030247229604663,0.0260956982862687,0.04,0.0272727272727272,0.0749999999999999,1.30454,2.66645,19348.62402,50517.79688
KDD-TSAD,065_UCR_Anomaly_DISTORTEDinsectEPG1,0.0,0.7392485903701639,0.8324388115793337,0.7746782252675618,0.0168132103470051,0.0,0.0,0.0,0.72821,0.28697,2903.41699,7986.94531
KDD-TSAD,066_UCR_Anomaly_DISTORTEDinsectEPG2,0.0,0.7849607477486211,0.6635803609587695,0.9173283783452888,0.0451072849356237,0.048780487804878,0.031055900621118,0.1136363636363636,0.82924,0.45167,3579.01855,7986.84082
KDD-TSAD,067_UCR_Anomaly_DISTORTEDinsectEPG3,0.0,0.8358458389114364,0.8654658702455851,0.9138905675940752,0.0520209632520661,0.0647619047619047,0.0419753086419753,0.1416666666666667,0.83743,0.44028,4704.56543,7984.55469
KDD-TSAD,068_UCR_Anomaly_DISTORTEDinsectEPG4,0.0,0.7395153502704176,0.96348620912805,0.7518090222768593,0.018299733436393,0.0,0.0,0.0,0.74184,0.25808,1537.87598,7984.55469
KDD-TSAD,069_UCR_Anomaly_DISTORTEDinsectEPG5,0.0,0.7535742119657115,0.1809682853569999,0.9853987605334856,0.2086167580291523,0.0019920318725099,0.0012459506603538,0.0049652432969215,0.77419,0.4609,3085.0918,8008.46094
KDD-TSAD,070_UCR_Anomaly_DISTORTEDltstdbs30791AI,0.0,0.6673469465968879,0.8797016632747627,0.801039919482956,0.314798041363875,0.041286771030449,0.0264877273529931,0.093559956338687,0.94934,2.01334,14541.42871,44302.35156
KDD-TSAD,071_UCR_Anomaly_DISTORTEDltstdbs30791AS,0.0,0.6637011884875533,0.8492353290284936,0.7819044041488863,0.3276383482339675,0.0435087719298245,0.0279279279279279,0.0984126984126984,1.05942,2.01802,18933.2793,43416.23438
KDD-TSAD,072_UCR_Anomaly_DISTORTEDltstdbs30791ES,0.0,0.6892150351993738,0.7774943820958489,0.3582679200996091,0.0034911636401533,0.0,0.0,0.0,1.0745,2.20794,16500.16992,43416.23438
KDD-TSAD,073_UCR_Anomaly_DISTORTEDpark3m,0.0,0.6895798597026797,0.8111934758816012,0.7313517501373188,0.0311216038592379,0.0376672017121455,0.0242124088595405,0.0847784200385356,2.3596,3.29281,48335.33594,71033.42188
KDD-TSAD,074_UCR_Anomaly_DISTORTEDqtdbSel1005V,0.0,0.68114687008494,0.6799362715069248,0.5255254428600237,0.0143355777287239,0.0044988752811797,0.0030397189948662,0.0086521822726398,0.82506,1.15418,3591.96387,28424.83594
KDD-TSAD,075_UCR_Anomaly_DISTORTEDqtdbSel100MLII,0.0,0.6742784302193454,0.6267419844570896,0.5138180533714817,0.0158036323198354,0.0047058823529411,0.0032258064516129,0.008695652173913,0.78879,0.89091,3585.67871,23923.64844
KDD-TSAD,084_UCR_Anomaly_DISTORTEDs20101mML2,0.0,0.7328527042328516,0.9982694283986568,0.9342320439806244,0.6085242274064591,0.0365853658536585,0.0232919254658385,0.0852272727272727,0.76519,1.54233,10068.51074,31580.29688
KDD-TSAD,085_UCR_Anomaly_DISTORTEDs20101m,0.0,0.6434528360053132,0.6301397386942679,0.5602703863361348,0.004632297493467,0.0102439024390243,0.0065217391304347,0.0238636363636363,0.87425,1.47839,8491.5459,31580.29688
KDD-TSAD,086_UCR_Anomaly_DISTORTEDsddb49,0.0,0.6215116141384033,0.5972201181598028,0.66478279691778,0.007258313691474,0.0242424242424242,0.0155038759689922,0.0555555555555555,1.18406,3.36361,16544.35059,63142.79688
KDD-TSAD,087_UCR_Anomaly_DISTORTEDsel840mECG1,0.0,0.690702522509981,0.607648147545376,0.6423829090652393,0.0169254582000364,0.0270015698587127,0.0176446450553959,0.0574866310160427,0.86292,2.28022,14070.56152,47361.54688
KDD-TSAD,088_UCR_Anomaly_DISTORTEDsel840mECG2,0.0,0.5387519315793117,0.6398519758850643,0.4391327700219616,0.0061808222331929,0.0,0.0,0.0,0.97851,2.23936,16496.9834,44995.14844
KDD-TSAD,093_UCR_Anomaly_NOISE1sddb40,0.0,0.6406202407821209,0.8193371041561361,0.7224377545131884,0.2462774439859652,0.0744186046511627,0.0491702519975414,0.152963671128107,1.47098,3.06547,28327.13965,62981.03906
KDD-TSAD,094_UCR_Anomaly_NOISEBIDMC1,0.0,0.7831351383646774,0.9405418891939228,0.8145907943837166,0.4122911478490996,0.1784615384615384,0.1260869565217391,0.3052631578947368,0.81211,0.50079,2485.51465,8783.02344
KDD-TSAD,095_UCR_Anomaly_NOISECIMIS44AirTemperature4,0.0,0.8410373287474849,0.8625067286989478,0.8049540077406669,0.0353117586495375,0.0715109573241061,0.0466305655836341,0.1533135509396637,0.82557,0.35906,3673.30371,6537.82031
KDD-TSAD,096_UCR_Anomaly_NOISEECG4,0.0,0.6978390564151341,0.8322854028169335,0.6161531000634086,0.028400412662043,0.0243749999999999,0.015983606557377,0.0513157894736842,0.7823,0.91744,4438.90527,23923.64844
KDD-TSAD,097_UCR_Anomaly_NOISEGP711MarkerLFM5z3,0.0,0.6842396561999295,0.7907076357672116,0.9118822814556398,0.168091695502468,0.0610441767068273,0.0392156862745098,0.1376811594202898,0.58153,0.3496,4623.87793,9582.18457
KDD-TSAD,098_UCR_Anomaly_NOISEInternalBleeding16,0.0,0.6514365914768747,0.1278446155041685,0.8605122865512573,0.04468662918122,0.0,0.0,0.0,0.72159,0.33244,1440.77637,5988.21875
KDD-TSAD,099_UCR_Anomaly_NOISEInternalBleeding6,0.0,0.6986215464336898,0.8235619704873691,0.7658810855049613,0.4972795694831636,0.243213897937025,0.1739670705187946,0.4040404040404041,0.72802,0.33183,1683.83691,6111.33594
KDD-TSAD,100_UCR_Anomaly_NOISELab2Cmac011215EPG1,0.0,0.7626394450737645,0.9999226647998668,0.9683962839948536,0.7932840106642723,0.0327761389708292,0.0207400033184005,0.078100593564511,0.86268,1.04568,4470.75586,23924.44531
KDD-TSAD,101_UCR_Anomaly_NOISELab2Cmac011215EPG4,0.0,0.7769131063510244,0.6689742722952235,0.594545788696905,0.0073258047308066,0.0,0.0,0.0,0.91323,1.3371,5277.5498,23976.24219
KDD-TSAD,102_UCR_Anomaly_NOISEMesoplodonDensirostris,0.0,0.6964799590795204,0.3617581594780999,0.703813887948161,0.0148382960711358,0.0,0.0,0.0,0.78357,1.06007,8508.15039,19673.91406
KDD-TSAD,103_UCR_Anomaly_NOISETkeepThirdMARS,0.0,0.6081134475721018,0.6745738042328244,0.7245088063498057,0.2077070230923763,0.0341741253051261,0.0227174383383816,0.0689428759028233,0.71268,0.44355,3306.87305,9028.46094
KDD-TSAD,104_UCR_Anomaly_NOISEapneaecg4,0.0,0.6634118464785072,0.6239103643524407,0.4180289915375347,0.0026966212115484,0.0,0.0,0.0,0.73615,1.36403,5183.97656,30214.42969
KDD-TSAD,105_UCR_Anomaly_NOISEgait3,0.0,0.6973031924725418,0.5775846603225558,0.5941169308963488,0.0233388463762821,0.0366197183098591,0.0244360902255639,0.0730337078651685,1.37612,2.64468,20236.21777,51306.85938
KDD-TSAD,106_UCR_Anomaly_NOISEgaitHunt2,0.0,0.6899471943326343,0.6762100910514249,0.6455609909846369,0.0185959787300758,0.0456737588652482,0.0306666666666666,0.0894444444444444,1.05133,2.37551,15402.37793,50517.79688
KDD-TSAD,107_UCR_Anomaly_NOISEinsectEPG3,0.0,0.8562031542270032,0.8646657035282129,0.814753119040861,0.028102227501428,0.04,0.0259259259259259,0.0875,0.77396,0.38289,4698.90918,7984.55469
KDD-TSAD,109_UCR_Anomaly_1sddb40,0.0,0.6427381406391036,0.8180090688007811,0.7233644401610269,0.2423390457166251,0.0746511627906976,0.0493239090350338,0.1534416826003824,1.60638,2.75322,28335.63184,62981.03906
KDD-TSAD,110_UCR_Anomaly_2sddb40,0.0,0.6273121795611499,0.6611431607525661,0.3785317627961512,0.0032301912696968,0.0002409348271292,0.0001547795938583,0.0005434191935659,1.70519,3.05382,28335.63184,63143.58594
KDD-TSAD,111_UCR_Anomaly_3sddb40,0.0,0.6283473481266791,0.5514576429294462,0.595925700167432,0.0061135087977305,0.0115662650602409,0.0074303405572755,0.0260869565217391,1.7144,2.99998,28335.0459,63142.79688
KDD-TSAD,112_UCR_Anomaly_BIDMC1,0.0,0.7956260239658014,0.9360070457101904,0.8188782403028598,0.3491326103459005,0.183076923076923,0.1293478260869565,0.3131578947368421,0.76841,0.47403,2497.01465,8783.02344
KDD-TSAD,113_UCR_Anomaly_CIMIS44AirTemperature1,0.0,0.8267367950851391,0.85245600735159,0.4493343288530453,0.0074493228742955,0.0,0.0,0.0,0.82063,0.27238,3675.80371,6537.82031
KDD-TSAD,114_UCR_Anomaly_CIMIS44AirTemperature2,0.0,0.8190808079426227,0.7768460980016346,0.8348929618507017,0.024581002880834,0.0,0.0,0.0,0.62943,0.3602,3675.80371,6537.82031
KDD-TSAD,115_UCR_Anomaly_CIMIS44AirTemperature3,0.0,0.7686706883036343,0.5867376896523777,0.520791899018491,0.0109204698100276,0.0,0.0,0.0,0.80822,0.27662,3675.80371,6537.82031
KDD-TSAD,116_UCR_Anomaly_CIMIS44AirTemperature4,0.0,0.8450284754904166,0.8535188004022157,0.8086163660092074,0.035934733646124,0.0738177623990772,0.0481347773766546,0.1582591493570722,0.76359,0.39094,3675.80371,6537.82031
KDD-TSAD,117_UCR_Anomaly_CIMIS44AirTemperature5,0.0,0.8639680262748334,0.9875879213596106,0.9792122628870008,0.432776887466186,0.1107266435986159,0.0722021660649819,0.2373887240356083,0.72729,0.33526,3772.65137,6540.10645
KDD-TSAD,118_UCR_Anomaly_CIMIS44AirTemperature6,0.0,0.8167451452973645,0.741673494977657,0.8142128973468276,0.0324879791846557,0.0,0.0,0.0,0.80242,0.26615,3684.26855,6537.82031
KDD-TSAD,119_UCR_Anomaly_ECG1,0.0,0.6921998888712587,0.7424204502158986,0.8459251349901209,0.2802027511090723,0.1381818181818181,0.0926829268292682,0.2714285714285714,0.90187,1.08899,8467.48926,23923.64844
